Date,Open,High,Low,Close,Volume,Return_1D,MA_5,MA_21,MA_126,MA_252,Volatility_21
1981-12-10 00:00:00-05:00,0.0645342692732811,0.06496162609326014,0.0645342692732811,0.0645342692732811,37408000,0.0,0.06470519900321961,0.06380169164566767,0.07260387124759811,0.08485547725170378,0.02602523430511715
1981-12-11 00:00:00-05:00,0.06453425498947644,0.06496161171486572,0.06410690397024155,0.06410690397024155,76092800,-0.006622300180231355,0.06453425884246826,0.06378134091695149,0.07223415179621606,0.08471980040508603,0.02540080748504406
1981-12-14 00:00:00-05:00,0.06282484487746803,0.06282484487746803,0.06197013705968857,0.06197013705968857,25244800,-0.03333130721060662,0.06385049670934677,0.06355745132480349,0.07186443293614993,0.0845959944325307,0.02520627045407899
1981-12-15 00:00:00-05:00,0.06367956846952438,0.06410692533735353,0.06367956846952438,0.06367956846952438,31315200,0.02758476083713224,0.06376502960920334,0.06363885282050996,0.0715218475531964,0.0845061085290379,0.020806591572414906
1981-12-16 00:00:00-05:00,0.06667181849479675,0.0670991753911113,0.06667181849479675,0.06667181849479675,65452800,0.04698916932366459,0.06419253945350648,0.06390344262832687,0.07120640156051469,0.08441961728154666,0.022712698892609663
1981-12-17 00:00:00-05:00,0.07222738862037659,0.07265474534165128,0.07222738862037659,0.07222738862037659,51452800,0.08332711257925873,0.06573116332292557,0.06437153315969876,0.07095878937887767,0.08434499371501189,0.028361188459685778
1981-12-18 00:00:00-05:00,0.07821110635995865,0.07863845733821832,0.07821110635995865,0.07821110635995865,71724800,0.08284555005902505,0.06855200380086898,0.06502281111620721,0.07078919825809342,0.08427206914694536,0.03236453534000295
1981-12-21 00:00:00-05:00,0.07521886262038872,0.07521886262038872,0.07479150593280792,0.07479150593280792,56403200,-0.04372269599936818,0.07111627757549285,0.06551125095713706,0.07057890077195471,0.08416692040387601,0.03436312943515115
1981-12-22 00:00:00-05:00,0.076073557138443,0.07650090804599312,0.076073557138443,0.076073557138443,53827200,0.01714166855774857,0.07359507530927659,0.06604039154592015,0.07039912872844273,0.08404989759363825,0.03442479101741449
1981-12-23 00:00:00-05:00,0.0747915289958783,0.0747915289958783,0.07436417788267136,0.07436417788267136,28896000,-0.022470084482322905,0.0751335471868515,0.06663058396606218,0.07018883153796196,0.08390404547135981,0.0329220047696742
1981-12-24 00:00:00-05:00,0.07479150593280792,0.07521886262038872,0.07479150593280792,0.07479150593280792,28918400,0.005746423376195908,0.07564637064933777,0.06726147589229402,0.06999210073124795,0.08371918589349776,0.03272751955687218
1981-12-28 00:00:00-05:00,0.07222740494115358,0.07222740494115358,0.07137270271778107,0.07137270271778107,36579200,-0.04571111615399592,0.07427868992090225,0.06766851707583382,0.0697953701610603,0.08351397617823547,0.034766417137102316
1981-12-29 00:00:00-05:00,0.07265474647283554,0.07350945422253782,0.07265474647283554,0.07265474647283554,24236800,0.01796266228173926,0.07385133802890778,0.06805520646628879,0.06966647949247133,0.08332572490095146,0.03455098111877029
1981-12-30 00:00:00-05:00,0.07564619183540344,0.0760735484000168,0.07564619183540344,0.07564619183540344,32188800,0.041173433365242706,0.07376586496829987,0.0686250456741878,0.06956811373432477,0.08316291120672037,0.03505546312367515
1981-12-31 00:00:00-05:00,0.07564619183540344,0.0760735484000168,0.07564619183540344,0.07564619183540344,54656000,0.0,0.07402226775884628,0.0691948848820868,0.06946974797617822,0.08299500983031023,0.03505546312367515
1982-01-04 00:00:00-05:00,0.07564620728040142,0.07564620728040142,0.07521885633468628,0.07521885633468628,71254400,-0.005649134349644314,0.07410773783922195,0.06972402547086988,0.06939173288761623,0.08283558753984314,0.03519590199697631
